time,S1,S2,S3,E1,E2,E3,I1,I2,I3,R1,R2,R3,run
42,4755967.667161686,7364816.0986478375,8356289.832974804,3337983.4090203857,4790239.242320301,2396159.0321747423,1554434.5651249648,2202858.374743991,1004767.000901666,657374.3586929501,924091.2842878642,397326.13394878997,16
43,4242796.9462305335,6608084.879925203,7895770.162255145,3574515.210196497,5149218.428560917,2654691.1942202053,1732506.4590909495,2460767.871257648,1142401.6139340645,755941.384482007,1063933.820256225,461679.0295905865,16
44,3736463.2061288524,5855766.177300659,7409860.313785676,3786227.521277898,5476265.684536439,2917717.1441571857,1917652.2518705125,2730355.550409204,1292304.6029508202,865417.0207227252,1219617.5877536912,534659.9391063198,16
45,3246784.6970230727,5122238.307220643,6903918.219534039,3965594.6704142373,5760018.132876255,3179734.4812022853,2107231.9121017493,3008010.152863523,1453899.592246955,986148.7204609289,1391738.4070395739,616989.7070167236,16
46,2782928.1810316164,4421324.459415356,6384399.181248964,4106300.2999140043,5990526.684998455,3434610.674366945,2298218.208369309,3289497.8723531454,1626190.029165572,1118313.3106850588,1580655.9832330374,709342.1152185217,16
47,2352722.9435392297,3765273.01734371,5858575.7023929255,4203803.072885246,6160126.815324842,3675901.452456212,2487336.22082255,3570143.4732467756,1807746.6793717807,1261897.7627529635,1786461.6940846662,812318.1657790837,16
48,1962113.759380586,3163884.9772234117,5334163.196228077,4255724.727107461,6264100.083443584,3897234.9758861456,2671232.218882724,3845061.104873673,1996723.3857941371,1416689.294629219,2008958.8344593241,926420.4420916424,16
49,1614833.9025377487,2623917.9038193123,4818888.808901259,4261996.448716929,6301018.371556818,4092720.859072289,2846653.606953939,4109411.094972273,2190903.010474456,1582276.041791373,2247657.62965159,1052029.3215519986,16
50,1312341.3864095535,2148851.4530943152,4320055.998413227,4224741.068102029,6272713.908529634,4257330.359839257,3010618.435451603,4358652.747708001,2387771.8819674915,1758059.1100368046,2501786.890668048,1189383.7597800274,16
51,1125692.2482277951,1853075.5175467574,3981286.7720975666,4079183.198155017,6074519.095287673,4255539.063750308,3157674.32749767,4584191.25007527,2579263.21763158,1943210.226119512,2770219.1370903086,1338452.946520566,16
52,958572.3734976819,1586226.1204559696,3651715.231790848,3926043.9201632426,5863752.995993852,4245018.795052145,3284566.914218058,4780716.250631918,2759144.6296625873,2136576.792121016,3051309.6329182824,1498663.34349446,16
53,811115.6057079744,1349026.041664204,3335123.6992416875,3765783.4138291273,5640696.988177071,4222811.79943545,3391894.0495067616,4948942.862235629,2927290.7742151204,2336966.9309561346,3343339.1079231184,1669315.7271077815,16
54,682656.8522198515,1140900.630841771,3034370.3504055054,3599592.7205003966,5406855.4257954685,4187075.476914325,3480285.112441355,5089617.26692335,3083398.6207234217,2543225.3148383945,3644631.6764394324,1849697.5519567875,16
55,571980.8473541478,960344.6430886907,2751471.32084594,3429098.524048477,5164509.0694930935,4136917.557545941,3550444.1765761734,5203592.16983032,3227078.0577980634,2754236.4520211997,3953559.117587918,2039075.0638100947,16
56,477533.8701136393,805243.2953194579,2487695.2359200013,3256126.3082548375,4916346.952150221,4072232.004545926,3603169.9486218276,5291866.144474286,3357924.4547979566,2968929.8730096933,4268548.608056058,2236690.304736155,16
57,397593.5119080924,673137.6588076529,2243666.2087451797,3082522.547275188,4665180.842667919,3993539.7292804536,3639357.9476306182,5355594.502295145,3475574.0033660084,3186285.993186099,4588091.996229306,2441762.058608397,16
58,330398.48592547944,561434.0203528455,2019469.7286806325,2910028.3894161917,4413734.686437596,3901838.565197246,3659991.4799460513,5396081.322301272,3579744.1521837176,3405341.644712276,4910754.970908307,2653489.5539384414,16
59,274240.83604289073,467558.63201263646,1814756.8943359777,2740199.4015748072,4164503.0154214515,3798466.4633372906,3666124.875764378,5414757.936351979,3670260.4337357413,3625194.886617922,5235185.416213953,2871058.208591028,16
60,227526.59350270603,389064.8205963706,1628842.928604576,2574361.6909922375,3919665.876336444,3684980.6820172346,3658863.0547905676,5413154.101380766,3747071.768970236,3845008.6607144866,5560120.201686439,3093646.6204079906,16
61,188810.693749538,323699.9039106416,1460796.765969198,2413596.147516262,3681048.9494030215,3563054.9043422877,3639339.9773162883,5392866.010405364,3810256.143196024,4064013.18141791,5884390.136280993,3320434.1864925288,16
62,156812.55113041936,269440.75749572384,1309519.656395107,2258742.4373288313,3450116.7906175256,3434394.822036207,3608697.9608689058,5355524.458285259,3860018.698100898,4281507.050671841,6206922.993601512,3550608.8234678265,16
63,130417.82914125202,224506.09385756438,1173811.7931208734,2110415.9189396263,3227988.9190170825,3300671.719916288,3568069.0640187054,5302765.301407307,3896684.095049287,4496857.187900413,6526744.685718065,3783374.3919135905,16
64,108671.04870945406,187352.50794053788,1052426.859381636,1969032.039145966,3015470.229696846,3163472.775880666,3518559.188814284,5236203.493996782,3920684.8312900574,4709497.723330294,6842978.768365853,4017957.53344768,16
65,90762.70443677779,156660.082127233,944115.082779494,1834834.1096679117,2813089.067723708,3024266.221275407,3461235.1601366606,5157411.337951637,3932546.973645651,4918928.025758647,7154844.512197441,4253613.722299487,16
66,76013.61294627018,131312.02194286924,847655.8487868425,1707921.5904688763,2621138.0821114406,2884379.2073446875,3397114.7529321043,5067901.096882279,3932874.5308431694,5124710.043652747,7461653.799063431,4489632.41302534,16
67,63858.408640505746,110371.6064430754,761881.2543075169,1588277.015089422,2439714.512121899,2744986.063954571,3327159.4430514863,4969111.775971559,3922333.444108844,5326465.133218583,7762807.105463486,4725341.237629107,16
68,53829.423499455675,93058.66794161953,685691.9548016734,1475790.4584987515,2268757.79872494,2607104.8620615746,3252269.594004844,4862399.727975595,3901635.9401538055,5523870.5239969455,8057788.805357865,4960109.242982985,16
69,45541.69577295675,78727.06909627246,618066.9867440407,1370281.0917767086,2108083.4270907156,2471600.0224758796,3173281.6476595947,4749032.480217473,3871525.746138365,5716655.564790736,8346162.023595559,5193349.244641755,16
70,38679.5642677571,66844.04043454978,558068.2598319746,1271515.4360918396,1957412.194653752,2339189.8620992205,3090967.161192378,4630185.590126655,3832764.6036110804,5904597.838448022,8627563.174785063,5424519.274457765,16
71,32984.91000705946,56971.779947480056,504841.74779151223,1179222.7402807397,1816395.217583793,2210456.674389773,3006033.0689696907,4506941.582298415,3786120.2710673288,6087519.2807425065,8901696.420170331,5653123.306751425,16
72,28247.076586820567,48751.41007937868,457615.75954285037,1093107.5145023668,1684634.679144706,2085858.8721113896,2919123.071258164,4380290.811376587,3732356.073849405,6265282.337652647,9168328.09939935,5878711.294496394,16
73,24294.345841983286,41889.24167873389,415697.3659674177,1012859.6167233053,1561700.7824920735,1965743.9624635314,2830819.8054973814,4251133.7151190825,3672222.037353373,6437786.231937328,9427281.260710131,6100878.634215717,16
74,20986.812974729884,36145.168542105916,378467.59790303017,938162.2188627642,1447145.3501737958,1850361.6947948514,2741647.589648023,4120284.122088991,3606447.568019149,6604963.378514481,9678430.35919513,6319265.139283009,16
75,18210.52102237416,31323.01654605289,345375.8997883877,868697.9376145967,1340512.4783440777,1739876.8797155633,2652075.556624754,3988473.3165303795,3535735.6105887704,6766775.984738274,9921696.18857951,6533553.609907318,16
76,15872.556689245688,27262.41815716396,315934.3354655316,804153.6090790792,1241346.972857709,1634381.5341481338,2562521.0032488247,3856354.556686677,3460758.011199497,6923212.830982848,10157041.052298471,6743468.119186877,16
77,13897.123261765253,23832.246943260536,289711.6758437074,744223.7133959489,1149200.5627541346,1533906.1354992902,2473352.8959141197,3724507.961128283,3382152.1597397705,7074286.267428165,10384464.229174344,6948772.028917272,16
78,12222.299543130952,20925.170578250043,266327.6840042703,688612.9056812681,1063636.6088632634,1438429.8470915265,2384895.3738803407,3593445.4838718995,3300518.6196574355,7220029.420895258,10603997.736686608,7149265.849246807,16
79,10797.418389074586,18453.21828721327,245447.67787622593,637037.747839733,984233.4612146483,1347889.691472167,2297431.226142117,3463615.932118606,3216419.6495450456,7360493.607629074,10815702.388379553,7344784.981106602,16
80,9580.94506003597,16344.175619528143,226777.4651032154,589227.8305406063,910586.7683672084,1262188.656538811,2211205.272317314,3335409.905576524,3130378.4893160523,7495745.952082042,11019664.15043676,7535197.389041961,16
81,7047.550700114037,11961.63688733887,184885.49594482392,546354.9668998065,844779.5828711205,1205343.5224079345,2126488.9686093377,3209270.7287084595,3043890.7027119,7625868.513790738,11215993.0515331,7720422.278935381,16
82,5243.739619840275,8853.68878146451,151740.19682593585,506078.8930835637,782810.0033955371,1144477.432113797,2043478.6190451167,3085516.9642107245,2957851.2828557407,7750958.748251475,11404824.343612293,7900473.088204566,16
83,3945.686552059543,6626.408388155647,125359.62684073205,468414.501418498,724760.5604987541,1081800.726404699,1962277.6705275218,2964311.9626180944,2872013.2918010936,7871122.141501916,11586306.068495015,8075368.354953515,16
84,3001.8055785346432,5013.745587148192,104241.04846151124,433306.30585705105,670584.8895859898,1018894.1861558319,1882981.712089641,2845810.50389371,2786289.862181771,7986470.17647477,11760595.860933168,8245116.903200926,16
85,2308.4348035336307,3834.2779754438066,87238.36402798179,400657.15055965626,620159.0752721388,956874.9608486778,1805674.6800149637,2730151.4561498873,2700702.8541711024,8097119.734621842,11927860.190602547,8409725.820952278,16
86,1793.982849321923,2963.0782366987646,73472.51752181571,370346.61163656437,573314.5828929222,896518.1701869386,1730427.069637878,2617454.0561044016,2615345.502345057,8203192.335876231,12088273.282765996,8569205.809946228,16
87,1408.5460112188118,2313.3297495488678,62265.70045601816,342242.7340653322,529859.3030937864,838346.2902181539,1657295.40874916,2507816.4791993923,2530355.3989833547,8304813.311174285,12242015.88795729,8723574.610342514,16
88,1117.0153634930132,1824.147419134354,53092.58762469421,316209.5248712102,489591.0375385601,782695.3495178204,1586322.4912381133,2401315.8031597934,2445895.0172358947,8402110.968527181,12389274.011882532,8872859.045621634,16
89,894.4632889871812,1452.4437911836299,45543.982711120305,292111.6863574763,452306.0721687483,729764.1384916934,1517538.0623804184,2298008.8133007963,2362137.8033779073,8495215.787973115,12530237.670739293,9017096.075419324,16
90,723.0342693162187,1167.4597476515162,39299.58671706199,269817.5425560868,417804.5354957203,679650.8794258297,1450959.757321766,2197933.294222576,2279258.3917243425,8584259.665852828,12665099.710534073,9156333.142132811,16
91,589.8265587916085,947.046883939246,34107.47455169287,249200.79153696442,385893.66706292954,632380.6461353981,1386594.1622308034,2101109.5735120038,2197425.8525070613,8669375.219673436,12794054.71254115,9290628.026805893,16
92,485.43823789666016,775.1220945227424,29768.557725068047,230141.4861133425,356389.7109450703,587925.892555883,1324437.9174334898,2007542.1718158962,2116799.1793368,8750695.158215268,12917297.995144533,9420048.370382294,16
93,402.960110066161,639.9089381477545,26124.761780676796,212526.51090670374,329118.9096516479,546221.8409961718,1264478.8112520156,1917221.4659931504,2037524.4209067335,8828351.71773121,13035024.715417078,9544670.976316463,16
94,337.2743404043464,532.7161825415623,23050.00098182018,196249.7292685123,303917.90600616054,507178.0007421253,1206696.8337168286,1830125.3084571837,1959733.019921246,8902476.16267425,13147429.069354136,9664580.978354853,16
95,284.5594060650801,447.07794567656066,20443.242704399185,181211.92160334747,280633.76834244916,470686.80023283826,1151065.1710030574,1746220.5666104874,1883541.0199310356,8973198.347987527,13254703.58710141,9779870.937131772,16
96,241.93974609704455,378.1469326763794,18223.164759139865,167320.5894510613,259123.77065948636,436630.025731632,1097551.1317945558,1665464.5647961283,1809048.9009498463,9040646.339008283,13357038.517611733,9890639.908559427,16
97,207.2352779963164,322.26188088335044,16324.018800697977,154489.67894169912,239255.0227613417,404883.60837857804,1046117.0009849577,1587806.4187167452,1736341.8563026101,9104946.084795345,13454621.296641052,9996992.516518159,16
98,178.7811015445203,276.63713535090756,14692.415069350069,142639.25820107185,220904.01171047363,375321.159121552,996720.8202160692,1513188.2596466444,1665490.3739746166,9166221.140481312,13547636.09150755,10099038.051834526,16
99,155.29672465840014,239.1381708772904,13284.812586903985,131695.17207926227,203956.09613461467,347816.5551384987,949317.096898378,1441546.3496769248,1596551.0196452658,9224592.4342977,13636263.416017603,10196889.612629376,16
100,135.79064126926238,208.1182809648812,12065.559636653124,121588.73579251206,188305.05241679974,322245.91670722037,903857.557527251,1372812.2606751362,1529567.4636867915,9280177.916038964,13720679.568627119,10290663.059969379,16
101,114.78192860677026,174.8638615595299,10691.733681120322,112260.71074978929,173859.38376420212,298789.31648810586,860291.4595148329,1306913.405374044,1464583.4748906351,9333093.047806764,13801057.347000208,10380477.474940186,16
102,97.8020786050899,148.12815066846224,9525.99899396294,103645.99285640867,160518.0967261867,276936.4195127908,818566.4904425481,1243774.3993177474,1401625.9698995964,9383449.71462243,13877564.375805411,10466453.611593697,16
103,83.97511109322826,126.4680138734351,8531.958989914945,95690.58073867833,148197.66669834807,256598.85528666608,778628.6738483026,1183316.9579563155,1340697.9989881995,9431356.77030192,13950363.907331478,10548713.186735267,16
104,72.6343839413325,108.79052481038445,7680.301378567025,88344.42409882828,136820.6549191748,237688.24955809535,740423.1400342712,1125461.1111820021,1281795.5625068098,9476919.801482951,14019614.443374027,10627377.886556573,16
105,63.26858155182994,94.26138672009296,6947.297830629322,81561.1716949843,126315.32832882032,220117.66490440312,703894.4750955906,1070125.759308905,1224908.07992609,9520241.084627865,14085469.650975568,10702568.957338925,16
106,55.48264196883127,82.23899017757807,6313.645681365576,75297.92441957424,116615.28413350186,203802.60116106723,668987.0300788821,1017229.1670730312,1170018.9267722287,9561419.562859567,14148078.309803303,10774406.826385384,16
107,48.9691306997028,72.22631066634973,5763.566764550651,69514.9973476245,107659.08613898313,188661.6727904176,635645.1933184976,966689.4001666869,1117106.0040265718,9600550.840203172,14207584.287383676,10843010.756418506,16
108,43.487176575681765,63.835670202197925,5284.104015185177,64175.69282697162,99389.91670341734,174617.04405710878,603813.6288369881,918424.7086752853,1066142.317470641,9637727.191159459,14264126.538951106,10908498.534457112,16
