date,I,R,D,V,H,I_0-9,I_10-19,I_20-29,I_30-39,I_40-49,I_50-59,I_60-69,I_70-79,N_0-9,N_10-19,N_20-29,N_30-39,N_40-49,N_50-59,N_60-69,N_70-79,N_80-89,N_90-99,N_100+,D_0-9,D_10-19,D_20-29,D_30-39,D_40-49,D_50-59,D_60-69,D_70-79,D_80-89,D_90-99,D_100+,H_0-9,H_10-19,H_20-29,H_30-39,H_40-49,H_50-59,H_60-69,H_70-79,H_80-89,H_90-99,H_100+,H_vac,H_unvac,D_vac,D_unvac,H_vac_0-9,H_vac_10-19,H_vac_20-29,H_vac_30-39,H_vac_40-49,H_vac_50-59,H_vac_60-69,H_vac_70-79,H_vac_80-89,H_vac_90-99,H_vac_100+,H_unvac_0-9,H_unvac_10-19,H_unvac_20-29,H_unvac_30-39,H_unvac_40-49,H_unvac_50-59,H_unvac_60-69,H_unvac_70-79,H_unvac_80-89,H_unvac_90-99,H_unvac_100+,D_vac_0-9,D_vac_10-19,D_vac_20-29,D_vac_30-39,D_vac_40-49,D_vac_50-59,D_vac_60-69,D_vac_70-79,D_vac_80-89,D_vac_90-99,D_vac_100+,D_unvac_0-9,D_unvac_10-19,D_unvac_20-29,D_unvac_30-39,D_unvac_40-49,D_unvac_50-59,D_unvac_60-69,D_unvac_70-79,D_unvac_80-89,D_unvac_90-99,D_unvac_100+
2021-08-18,1976581,34448038,582563,201314988,26085,105675.0,169287.0,227098.0,215570.0,171794.0,143252.0,101574.0,55972.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,70943,72630,78568,79296,70536,73052,69078,44919,18663,4702,170,3176,3252,3518,3550,3158,3271,3093,2011,835,210,7,15675,10410,350087,232476,1908,1954,2114,2133,1897,1965,1858,1208,502,126,4,1267,1297,1403,1416,1260,1305,1234,802,333,84,3,42633,43646,47215,47652,42388,43900,41512,26994,11215,2826,102,28310,28983,31353,31643,28148,29152,27566,17925,7447,1876,68
2021-08-19,2031818,34575150,583313,201796829,25833,108755.0,174968.0,227203.0,216951.0,173260.0,144433.0,102814.0,56302.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,71035,72723,78669,79398,70627,73146,69167,44977,18687,4708,170,3145,3220,3484,3516,3127,3239,3063,1991,827,208,7,15561,10272,351376,231937,1894,1940,2098,2118,1884,1951,1845,1199,498,125,4,1250,1280,1385,1398,1243,1288,1218,792,329,82,3,42790,43807,47389,47827,42544,44061,41665,27093,11257,2836,102,28245,28916,31280,31570,28082,29084,27502,17883,7430,1872,67
2021-08-20,2057312,34707838,584150,202335842,25481,107520.0,167920.0,207651.0,199458.0,158146.0,130298.0,91091.0,50396.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,71137,72827,78782,79512,70728,73251,69266,45041,18714,4715,171,3103,3176,3436,3468,3085,3195,3021,1964,816,205,7,15390,10091,352821,231329,1874,1918,2075,2094,1863,1929,1824,1186,493,124,4,1228,1258,1360,1373,1221,1265,1196,778,323,81,2,42966,43987,47583,48024,42719,44243,41836,27204,11303,2848,103,28170,28840,31198,31487,28009,29008,27430,17836,7411,1867,67
2021-08-21,2059770,34827073,584785,202658207,25543,110957.0,174618.0,211501.0,204136.0,161416.0,132837.0,93047.0,51377.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,71214,72907,78868,79598,70805,73331,69342,45090,18734,4720,171,3110,3184,3444,3476,3092,3203,3028,1969,818,206,7,15452,10091,353767,231018,1881,1926,2083,2103,1870,1937,1832,1191,495,124,4,1228,1258,1360,1373,1221,1265,1196,778,323,81,2,43081,44105,47711,48153,42834,44361,41948,27277,11333,2855,103,28133,28801,31156,31445,27971,28969,27393,17813,7401,1864,67
2021-08-22,2073033,34922952,585307,202844242,26379,110697.0,174364.0,208368.0,201940.0,160057.0,131263.0,91880.0,50591.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,71277,72972,78938,79669,70869,73396,69404,45131,18751,4724,171,3212,3288,3557,3590,3193,3307,3127,2033,845,212,7,15972,10407,354408,230899,1945,1991,2154,2174,1933,2002,1893,1231,511,128,4,1267,1297,1403,1416,1260,1305,1234,802,333,84,3,43159,44185,47797,48240,42911,44442,42024,27327,11354,2860,103,28118,28786,31140,31429,27957,28954,27379,17803,7397,1863,67
2021-08-23,2084328,35015372,586025,203286394,26440,114752.0,182409.0,212097.0,205661.0,162887.0,135271.0,94907.0,52187.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,71365,73061,79035,79767,70955,73486,69489,45186,18774,4730,171,3219,3296,3565,3598,3201,3315,3135,2038,847,213,7,16044,10396,355616,230409,1953,2000,2163,2183,1942,2011,1902,1237,514,129,4,1266,1296,1402,1415,1258,1303,1232,801,333,83,3,43306,44335,47960,48405,43058,44593,42167,27420,11392,2870,104,28058,28725,31074,31362,27897,28892,27321,17766,7381,1859,67
2021-08-24,2159514,35148707,586981,203748685,26484,122625.0,193483.0,219844.0,214384.0,169401.0,140713.0,98936.0,54175.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,71481,73180,79164,79897,71071,73606,69602,45260,18805,4738,171,3225,3301,3571,3604,3206,3321,3140,2042,848,213,7,16107,10377,357006,229975,1961,2008,2172,2192,1950,2019,1909,1241,516,130,4,1263,1293,1399,1412,1256,1301,1230,800,332,83,3,43475,44509,48148,48594,43226,44767,42332,27527,11437,2881,104,28006,28671,31016,31303,27845,28838,27269,17732,7367,1856,67
2021-08-25,2207245,35291464,587600,204218325,26407,132627.0,209900.0,233827.0,230391.0,182711.0,151712.0,106605.0,58747.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,71557,73257,79247,79981,71146,73684,69675,45307,18825,4743,172,3215,3292,3561,3594,3197,3311,3131,2036,846,213,7,16097,10310,358206,229394,1960,2006,2170,2191,1949,2018,1908,1241,515,129,4,1255,1285,1390,1403,1248,1292,1222,794,330,83,3,43621,44658,48310,48757,43371,44918,42475,27620,11475,2891,104,27935,28599,30937,31224,27775,28765,27200,17687,7349,1851,67
2021-08-26,2251348,35441931,588587,204694522,26275,134587.0,215692.0,232774.0,228362.0,181799.0,150967.0,106065.0,58397.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,71677,73381,79381,80116,71266,73807,69793,45383,18856,4751,172,3199,3275,3543,3576,3181,3294,3115,2025,841,212,7,16054,10221,359645,228942,1955,2001,2165,2185,1943,2013,1903,1237,514,129,4,1244,1274,1378,1391,1237,1281,1211,788,327,82,2,43797,44838,48504,48953,43545,45098,42645,27730,11522,2903,105,27880,28542,30876,31162,27720,28708,27147,17652,7334,1848,67
2021-08-27,2283492,35587364,589780,205228394,25904,137403.0,221846.0,233186.0,228173.0,180559.0,149779.0,105044.0,57437.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,71822,73529,79541,80278,71410,73957,69934,45475,18894,4760,172,3154,3229,3493,3525,3136,3248,3071,1997,829,209,7,15869,10035,361313,228467,1932,1978,2140,2160,1921,1989,1881,1223,508,128,4,1222,1251,1353,1365,1215,1258,1189,773,321,81,2,44000,45046,48729,49180,43747,45308,42843,27859,11575,2916,105,27822,28483,30812,31098,27662,28649,27090,17616,7319,1844,66
2021-08-28,2266745,35726208,590665,205547923,25970,134447.0,218018.0,225416.0,221467.0,175012.0,145485.0,102164.0,55758.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,71930,73640,79661,80398,71517,74068,70039,45544,18923,4768,173,3162,3237,3502,3534,3144,3256,3079,2002,832,209,7,15934,10036,362419,228246,1940,1986,2148,2168,1929,1998,1889,1228,510,128,4,1222,1251,1353,1366,1215,1258,1190,773,321,81,2,44134,45183,48878,49331,43881,45446,42974,27944,11610,2925,106,27795,28456,30782,31067,27636,28621,27064,17599,7312,1842,66
2021-08-29,2240294,35835730,591339,205742232,27021,134840.0,219332.0,224131.0,220745.0,174857.0,144761.0,101667.0,55578.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,72012,73724,79752,80490,71599,74152,70119,45596,18944,4773,173,3290,3368,3644,3677,3271,3388,3204,2083,865,218,7,16595,10426,363176,228163,2020,2068,2238,2258,2009,2080,1967,1279,531,133,4,1269,1299,1406,1419,1262,1307,1236,803,334,84,3,44227,45278,48980,49434,43973,45541,43064,28003,11635,2931,106,27785,28445,30771,31056,27626,28611,27054,17592,7309,1841,66
2021-08-30,2278990,35943766,592195,206161411,27507,139611.0,228315.0,226756.0,224591.0,178198.0,147568.0,103855.0,56656.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,72116,73830,79867,80607,71703,74260,70220,45662,18972,4780,173,3349,3429,3709,3744,3330,3449,3261,2120,881,222,8,16928,10579,364442,227753,2061,2110,2283,2304,2049,2122,2007,1305,542,136,4,1288,1318,1426,1439,1280,1326,1254,815,338,85,3,44381,45436,49151,49606,44126,45700,43214,28100,11675,2941,106,27735,28394,30716,31000,27576,28559,27006,17561,7296,1838,66
2021-08-31,2349116,36092645,593390,206584053,27669,149245.0,253909.0,258032.0,252803.0,202421.0,168246.0,121457.0,65703.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,72262,73979,80028,80769,71847,74410,70362,45754,19010,4790,173,3369,3449,3731,3766,3350,3469,3280,2133,886,223,8,17062,10607,365926,227464,2077,2127,2301,2322,2065,2139,2023,1315,546,137,4,1291,1322,1430,1443,1284,1330,1257,817,339,85,3,44562,45621,49351,49808,44306,45886,43390,28215,11723,2953,107,27700,28358,30677,30961,27541,28523,26972,17538,7287,1836,66
2021-09-01,2401924,36259152,594892,207011097,27478,157210.0,265513.0,264472.0,258878.0,206980.0,172913.0,123954.0,67368.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,72445,74167,80231,80974,72029,74598,70540,45870,19058,4802,174,3346,3425,3705,3740,3327,3445,3258,2118,880,221,8,16979,10499,367611,227281,2067,2116,2289,2311,2055,2129,2013,1309,543,137,4,1278,1308,1415,1429,1271,1316,1244,809,336,84,3,44767,45831,49578,50037,44510,46097,43590,28345,11777,2967,107,27678,28335,30652,30936,27519,28500,26950,17524,7281,1834,66
2021-09-02,2394784,36433162,596280,207414193,27407,152728.0,259071.0,252923.0,249134.0,198872.0,165875.0,118702.0,64601.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,72614,74340,80418,81163,72197,74772,70705,45977,19103,4813,174,3337,3416,3696,3730,3318,3436,3249,2113,878,221,8,16969,10438,369186,227094,2066,2115,2288,2309,2054,2127,2012,1308,543,136,4,1271,1301,1407,1420,1263,1308,1237,804,334,84,3,44959,46027,49791,50252,44701,46295,43777,28466,11827,2980,108,27655,28312,30627,30911,27496,28477,26928,17510,7275,1833,66
